name,year,average_sentiment,most_extreme_sentiment,most_extreme_title,most_extreme_link
Donald Trump,2016,0.3977915048599243,0.9991133809089661,US Election 2016 Results - BBC News,https://www.bbc.com/news/election/us2016/results
Donald Trump,2017,0.460399866104126,0.9993482232093811,Post reporter David Fahrenthold wins Pulitzer Prize for stories about ...,https://www.washingtonpost.com/graphics/2017/david-fahrenthold-wins-pulitzer-prize-2017-winner-finalists/
Donald Trump,2018,-0.3444449305534363,-0.9915288686752319,President Donald Trump's 10 biggest falsehoods of 2018,https://www.nbcnews.com/politics/politics-news/president-donald-trump-s-10-biggest-falsehoods-2018-n949121
Donald Trump,2019,0.18871460358301798,0.9915848970413208,Donald Trump officially launches US space force | US military | The ...,https://www.theguardian.com/us-news/2019/dec/21/donald-trump-officially-launches-us-space-force
Donald Trump,2020,0.398237407207489,0.9973184466362,"Trump 2020: Election News, Polls for President, Fundraising ...",https://www.politico.com/news/trump-2020-presidential-election
Donald Trump,2021,-0.9890813827514648,-0.9933083057403564,Capitol riots timeline: What happened on 6 January 2021?,https://www.bbc.com/news/world-us-canada-56004916
Donald Trump,2022,0.17253837982813516,-0.9750366806983948,Donald Trump announces a White House bid for 2024 | CNN Politics,https://www.cnn.com/2022/11/15/politics/trump-2024-presidential-bid/index.html
Donald Trump,2023,-0.9392104148864746,-0.9701951742172241,"Jury finds Trump liable for sexual abuse, awards E. Jean Carroll $5 ...",https://apnews.com/article/trump-rape-carroll-trial-fe68259a4b98bb3947d42af9ec83d7db
Donald Trump,2024,0.9744080106417338,0.9989976286888123,Presidential Election 2024 Live Results: Donald Trump wins,https://www.nbcnews.com/politics/2024-elections/president-results
Donald Trump,2025,-0.2479813496271769,-0.9963124394416809,'Nowhere on Earth is safe': Trump imposes tariffs on uninhabited ...,https://www.theguardian.com/us-news/2025/apr/03/donald-trump-tariffs-antarctica-uninhabited-heard-mcdonald-islands
Dwayne Johnson,2004,0.6527220010757446,0.6527220010757446,"Dwayne ""The Rock"" Johnson",https://www.cbsnews.com/pictures/dwayne-the-rock-johnson/
Dwayne Johnson,2006,0.9994454979896545,0.9994454979896545,Dwayne Johnson and Lauren Hashian's Relationship Timeline,https://people.com/movies/dwayne-johnson-and-lauren-hashian-relationship-timeline/
Dwayne Johnson,2008,0.9709870219230652,0.9979554414749146,On the Scene: MTV Movie Awards,https://ew.com/article/2008/06/02/mtv-movie-award-3-2/
Dwayne Johnson,2009,-0.9971801042556763,-0.9971801042556763,"Dwayne ""The Rock"" Johnson",https://www.cbsnews.com/pictures/dwayne-the-rock-johnson/
Dwayne Johnson,2011,-0.7745426893234253,-0.7745426893234253,Vin Diesel Breaks Silence After Resurrecting Dwayne Johnson Feud ...,https://people.com/vin-diesel-breaks-silence-after-resurrecting-dwayne-johnson-feud-at-2025-golden-globes-8770652
Dwayne Johnson,2012,0.9953542947769165,0.9989816546440125,The Rock: 'THAT is what I'm cooking' | Dwayne Johnson (The Rock ...,https://www.theguardian.com/culture/2012/feb/02/30-minutes-with-the-rock-dwayne-johnson
Dwayne Johnson,2013,-0.9890866279602051,-0.9890866279602051,Defendant Dwayne Johnson Gets 54 Years For Stomping Man To ...,https://www.cbsnews.com/newyork/news/defendant-dwayne-johnson-gets-54-years-for-stomping-man-to-death-in-newark/
Dwayne Johnson,2014,0.991811732451121,0.9970942735671997,"Dwayne ""The Rock"" Johnson",https://www.cbsnews.com/pictures/dwayne-the-rock-johnson/
Dwayne Johnson,2015,0.9391064842542013,0.999195396900177,Dwayne Johnson's Production Company Bringing Marching Band ...,https://variety.com/2015/tv/news/dwayne-johnsons-production-company-bringing-marching-band-docuseries-to-fuse-1201653206/
Dwayne Johnson,2016,0.9916842579841614,0.9993329644203186,Dwayne Johnson named world's top earning actor as Hollywood ...,https://www.theguardian.com/film/2016/aug/25/dwayne-johnson-top-earning-actor-hollywood-pay-gap-forbes
Dwayne Johnson,2017,0.34186110893885296,0.9765679240226746,Rock the vote: Dwayne Johnson says running for president is 'real ...,https://www.theguardian.com/film/2017/may/11/dwayne-johnson-run-for-president-rock
Dwayne Johnson,2018,0.3177264134089152,-0.9992330074310303,Dwayne Johnson the Star versus The Rock Brand,https://www.hollywoodreporter.com/movies/movie-news/dwayne-johnson-star-rock-brand-1128642/
Dwayne Johnson,2019,0.9884551366170248,0.9983446598052979,Dwayne Johnson to Receive 'Generation' Award at 2019 MTV Movie ...,https://variety.com/2019/tv/news/dwayne-johnson-to-receive-generation-award-at-2019-mtv-movie-tv-awards-1203242007/
Dwayne Johnson,2020,0.3018694321314494,0.987341582775116,Dwayne Johnson and Tom Hanks Plan 2020 Presidential Bid on 'SNL',https://www.hollywoodreporter.com/tv/tv-news/dwayne-johnson-tom-hanks-plan-2020-presidential-bid-snl-season-finale-monologue-1005858/
Dwayne Johnson,2021,0.3201852043469747,0.9925692677497864,Dwayne Johnson reflects on his record-breaking year | CNN,https://www.cnn.com/2021/12/29/entertainment/dwayne-the-rock-johnson-interview/index.html
Dwayne Johnson,2022,0.24174416065216064,0.9984583854675293,"Dwayne Johnson, Dany Garcia Announce XFL to Return in 2022",https://people.com/sports/dwayne-johnson-dany-garcia-announce-xfl-return-in-2022/
Dwayne Johnson,2023,0.962851862112681,0.9968984127044678,"Jill Biden, Viola Davis, Dwayne Johnson Among 2023 Grammy ...",https://www.hollywoodreporter.com/news/music-news/2023-grammy-awards-presenters-jill-biden-viola-davis-dwayne-johnson-1235315421/
Dwayne Johnson,2024,0.26573745409647626,0.9996389150619507,Why Dwayne Johnson Is Rooting For BFF Emily Blunt at Oscars 2024,https://www.eonline.com/news/1396596/why-dwayne-johnson-is-rooting-for-best-friend-emily-blunt-and-oppenheimer-at-oscars-2024
Dwayne Johnson,2025,0.3279465635617574,0.9974135756492615,Golden Globes 2025: Vin Diesel Calls Out Dwayne Johnson Amid ...,https://www.eonline.com/news/1411725/golden-globes-vin-diesels-message-for-dwayne-johnson-amid-feud
Elon Musk,2004,-0.34098490079243976,-0.9983721375465393,"Elon Musk accused of copying designs by I, Robot director",https://www.bbc.com/news/articles/ced04q39w33o
Elon Musk,2005,-0.986303448677063,-0.992659866809845,DOGE Claims Credit for Killing Contracts That Were Already Dead ...,https://www.nytimes.com/2025/03/02/us/politics/doge-musk-contracts-errors.html
Elon Musk,2006,-0.3487558166186015,-0.9958796501159668,Microloan Pioneer and His Bank Win Nobel Peace Prize - The New ...,https://www.nytimes.com/2006/10/13/business/14nobelcnd.html
Elon Musk,2008,0.9994823336601257,0.9996552467346191,Elon Musk's business empire is built on $38 billion in government ...,https://www.washingtonpost.com/technology/interactive/2025/elon-musk-business-government-contracts-funding/
Elon Musk,2009,0.9972632527351379,0.9976317882537842,Tesla Got a Major Boost From 2009 U.S. Stimulus - Bloomberg,https://www.bloomberg.com/news/articles/2020-06-09/tesla-got-a-major-boost-from-2009-u-s-stimulus
Elon Musk,2010,0.3044122854868571,-0.9944012761116028,"What Today's Top Tech CEOs Were Doing in 2010: Musk, Bezos ...",https://www.businessinsider.com/tech-ceos-elon-musk-jeff-bezos-mark-zuckerberg-over-decade-2019-11
Elon Musk,2011,0.8300880392392477,0.9964136481285095,Elon Musk's SpaceX to launch first astronauts from US soil since 2011,https://www.theguardian.com/science/2020/may/24/elon-musks-spacex-to-launch-first-astronauts-from-us-soil-since-2011
Elon Musk,2012,0.26900335152943927,0.996514618396759,"SpaceX founder Elon Musk in 2012: ""I would have to be insane if I ...",https://www.cbsnews.com/news/spacex-elon-musk-founder-60-minutes-interview/
Elon Musk,2013,0.39599792162577313,0.9924996495246887,Elon Musk $26 billion richer after Tesla stock best day since 2013,https://www.cnbc.com/2024/10/24/elon-musk-26-billion-richer-after-tesla-stock-best-day-since-2013.html
Elon Musk,2014,-0.18324023485183716,0.9984411597251892,Tesla and SpaceX: Elon Musk's industrial empire - CBS News,https://www.cbsnews.com/news/tesla-and-spacex-elon-musks-industrial-empire/
Elon Musk,2015,0.4059890906016032,0.9981766939163208,Elon Musk's growing empire is fueled by $4.9 billion in government ...,https://www.latimes.com/business/la-fi-hy-musk-subsidies-20150531-story.html
Elon Musk,2016,0.21368294954299927,0.9874134063720703,Elon Musk Unveils His Plan For Colonizing Mars : The Two-Way : NPR,https://www.npr.org/sections/thetwo-way/2016/09/27/495622695/this-afternoon-elon-musk-unveils-his-plan-for-colonizing-mars
Elon Musk,2017,0.2561032176017761,0.9990894794464111,9 mind-blowing things Elon Musk said about robots and AI in 2017,https://www.cnbc.com/2017/12/18/9-mind-blowing-things-elon-musk-said-about-robots-and-ai-in-2017.html
Elon Musk,2018,0.2735399007797241,0.9946050047874451,Tesla pay fight tests power of Elon Musk's mystique,https://www.bbc.com/news/articles/crggk5rvqd1o
Elon Musk,2019,0.32798198858896893,0.99965500831604,"Top business stories for 2019: Elon Musk, Disney+, trade wars, IPOs ...",https://www.latimes.com/business/story/2019-12-20/year-in-review-business-stories-2019
Elon Musk,2020,0.35612404346466064,0.997734785079956,Tesla Value Hits $100 Billion. Will Elon Musk Get a Big Bonus ...,https://www.nytimes.com/2020/01/22/business/elon-musk-tesla-bonus.html
Elon Musk,2021,-0.34456008672714233,-0.9993255138397217,"Tesla will no longer accept Bitcoin over climate concerns, says Musk",https://www.bbc.com/news/business-57096305
Elon Musk,2022,-0.41222333908081055,-0.9914810657501221,"SpaceX Paid $250,000 to a Flight Attendant Who Accused Elon ...",https://www.businessinsider.com/spacex-paid-250000-to-a-flight-attendant-who-accused-elon-musk-of-sexual-misconduct-2022-5
Elon Musk,2023,-0.32157917817433673,-0.9834590554237366,Media Matters files a new lawsuit against Elon Musk's X : NPR,https://www.npr.org/2025/03/10/nx-s1-5323844/media-matters-elon-musk-new-lawsuit
Elon Musk,2024,-0.2997889518737793,-0.9992333650588989,Lawsuit claims Musk failed to make promised payments over 2024 ...,https://apnews.com/article/musk-voters-pennsylvania-lawsuit-0910fa28c06e075d663b15a0c60e2266
Elon Musk,2025,-0.3117586175600688,-0.9944023489952087,Wisconsin Supreme Court election results: Susan Crawford defeats ...,https://www.nbcnews.com/politics/elections/wisconsin-supreme-court-election-results-rcna198353
Hillary Clinton,2004,-0.30591344833374023,-0.9969231486320496,Emmys respond to Clinton/Trump 'rigged' remark - BBC News,https://www.bbc.com/news/entertainment-arts-37714299
Hillary Clinton,2005,-0.9940271774927775,-0.9974052309989929,"CNN.com - Hillary Clinton faints during speech - Jan 31, 2005",https://www.cnn.com/2005/ALLPOLITICS/01/31/clinton/
Hillary Clinton,2006,-0.9692903757095337,-0.9916970729827881,Emmys respond to Clinton/Trump 'rigged' remark - BBC News,https://www.bbc.com/news/entertainment-arts-37714299
Hillary Clinton,2007,-0.9941867589950562,-0.9984618425369263,US election: Why is Clinton's foundation so controversial? - BBC News,https://www.bbc.com/news/election-us-2016-37168505
Hillary Clinton,2008,0.07952334483464558,-0.9978026747703552,How Hillary Clinton turned an air of certainty into a losing run ...,https://www.theguardian.com/world/2008/jun/04/hillaryclinton.uselections20084
Hillary Clinton,2009,-0.900467316309611,-0.9985209107398987,The Hillary Clinton email controversy explained: what we know so far,https://www.theguardian.com/us-news/2016/oct/31/hillary-clinton-latest-emails-explained
Hillary Clinton,2010,-0.9929574728012085,-0.999605119228363,US election 2016: What really happened with the Clintons in Haiti ...,https://www.bbc.com/news/election-us-2016-37826098
Hillary Clinton,2011,0.3317365248998006,0.997672975063324,Hillary Clinton Burma visit: Suu Kyi hopeful on reforms - BBC News,https://www.bbc.com/news/world-asia-15997268
Hillary Clinton,2012,-0.3284112016359965,-0.9928399324417114,Hillary Clinton launches African tour with veiled attack on China ...,https://www.theguardian.com/world/2012/aug/01/hillary-clinton-africa-china
Hillary Clinton,2013,0.3333967924118042,0.9975292086601257,University of Oxford awards Hillary Clinton honorary degree,https://www.bbc.com/news/uk-england-oxfordshire-58650391
Hillary Clinton,2014,0.8301820556322733,0.9955036044120789,The Hillary Clinton Interview: 21 Revealing Quotes - ABC News,https://abcnews.go.com/Politics/hillary-clinton-interview-21-revealing-quotes/story?id=24064953
Hillary Clinton,2015,-0.3609802524248759,-0.9974191188812256,"Hillary Clinton's email controversy, explained | CNN Politics",https://www.cnn.com/2015/09/03/politics/hillary-clinton-email-controversy-explained-2016/index.html
Hillary Clinton,2016,-0.38098345200220746,-0.9968957901000977,Hillary Clinton and the US election: What went wrong for her? - BBC ...,https://www.bbc.com/news/election-us-2016-37922959
Hillary Clinton,2017,0.8909116188685099,0.9973790645599365,Hillary Clinton Gets an Award and Tears Are Shed - The New York ...,https://www.nytimes.com/2017/11/02/us/politics/hillary-clinton-award-democrats.html
Hillary Clinton,2018,-0.9409303267796835,-0.9963927865028381,2018 Campaign: Republicans are running against Hillary Clinton ...,https://www.nbcnews.com/politics/elections/2018-campaign-republicans-are-running-against-hillary-clinton-again-n861261
Hillary Clinton,2019,-0.9340803225835165,-0.9988480806350708,General election 2019: Hillary Clinton slams online 'misogyny',https://www.bbc.com/news/election-2019-50439021
Hillary Clinton,2020,-0.9441955884297689,-0.9804539084434509,Hillary Clinton says Biden should not concede the election 'under ...,https://www.nbcnews.com/politics/2020-election/hillary-clinton-says-biden-should-not-concede-2020-election-under-n1238156
Hillary Clinton,2021,0.3030995726585388,0.9984286427497864,University of Oxford awards Hillary Clinton honorary degree,https://www.bbc.com/news/uk-england-oxfordshire-58650391
Hillary Clinton,2022,-0.946641743183136,-0.9962310194969177,Donald Trump sues Hillary Clinton and allies over Russia claims ...,https://www.politico.com/news/2022/03/24/donald-trump-sues-hillary-clinton-and-allies-russia-00020174
Hillary Clinton,2023,-0.38559041420618695,-0.9976951479911804,She's with him: Hillary Clinton steps out as a key player in Biden's re ...,https://www.nbcnews.com/politics/2024-election/hillary-clinton-joe-biden-campaign-rcna128190
Hillary Clinton,2024,0.3437170386314392,0.9977768063545227,Tonys: Hillary Clinton gets standing ovation in surprise appearance,https://www.usatoday.com/story/entertainment/music/2024/06/17/hillary-clinton-2024-tony-awards/74122874007/
Hillary Clinton,2025,0.9939993222554525,0.9965682029724121,"Biden awards Medal of Freedom to Hillary Clinton, Bono Messi and ...",https://www.npr.org/2025/01/04/g-s1-41010/biden-medal-of-freedom
Ivanka Trump,2004,-0.3324785629908244,-0.9987627267837524,Absent from Trump's Paris announcement: Ivanka Trump | CNN ...,https://www.cnn.com/2017/06/01/politics/ivanka-trump-paris-agreement-decision/index.html
Ivanka Trump,2005,0.30511613686879474,-0.9987627267837524,Absent from Trump's Paris announcement: Ivanka Trump | CNN ...,https://www.cnn.com/2017/06/01/politics/ivanka-trump-paris-agreement-decision/index.html
Ivanka Trump,2006,-0.9636156857013702,-0.985322117805481,"Trump SoHo: A Shiny Hotel Wrapped In Glass, But Hiding Mysteries ...",https://www.npr.org/2017/11/07/560849787/trump-soho-a-shiny-hotel-wrapped-in-glass-but-hiding-mysteries
Ivanka Trump,2007,0.33656227588653564,0.9962109327316284,"The Life of Ivanka Trump, From Rich Kid to First Daughter - Business ...",https://www.businessinsider.com/ivanka-trump-bio-life-fun-facts-2017-3
Ivanka Trump,2008,0.9910407662391663,0.9910407662391663,'Dossier' author Chris Steele met Ivanka Trump years before Russia ...,https://abcnews.go.com/Politics/dossier-author-chris-steele-met-ivanka-trump-years/story?id=67597270
Ivanka Trump,2009,0.3034351666768392,-0.9932973980903625,Ivanka Trump Weds Jared Kushner - Weddings and Celebrations ...,https://www.nytimes.com/2009/10/25/fashion/weddings/25TRUMP.html
Ivanka Trump,2010,-0.17705639203389487,0.999384880065918,Ivanka Trump and Jared Kushner welcome a daughter - CBS News,https://www.cbsnews.com/news/ivanka-trump-and-jared-kushner-welcome-a-daughter/
Ivanka Trump,2011,-0.3244119683901469,0.9857880473136902,"Yes, Donald, Ivanka Trump donated to prior Kamala Harris campaigns",https://www.usatoday.com/story/news/politics/elections/2024/07/21/donald-trump-donation-kamala-harris-campaign-california/74493046007/
Ivanka Trump,2013,0.2954401175181071,0.9994248151779175,Ivanka Trump and Husband Welcome a Baby Boy - ABC News,http://abcnews.go.com/blogs/entertainment/2013/10/ivanka-trump-and-husband-welcome-a-baby-boy
Ivanka Trump,2014,-0.37243040402730304,-0.9960095882415771,Ivanka Trump closes down her fashion brand,https://www.bbc.com/news/business-44944124
Ivanka Trump,2015,-0.2540582021077474,0.9995521903038025,Ivanka Trump Is the Woman Donald Trump Cherishes Most ...,https://www.bloomberg.com/news/articles/2015-08-13/the-woman-donald-trump-cherishes-most-of-all-is-his-daughter-ivanka
Ivanka Trump,2016,-0.20640552043914795,0.9979287385940552,Ivanka Trump Makes a Pitch to Women Voters in Introducing Her ...,https://www.nbcnews.com/politics/2016-election/ivanka-trump-makes-her-pitch-women-n614451
Ivanka Trump,2017,0.9753004312515259,0.9950777292251587,Ivanka Trump forced to defend father at G20 women's summit - BBC ...,https://www.bbc.com/news/world-us-canada-39704840
Ivanka Trump,2018,0.8287882606188456,0.9218831062316895,"China grants 18 trademarks in 2 months to Trump, daughter | AP News",https://apnews.com/article/0a3283036d2f4e699da4aa3c6dd01727
Ivanka Trump,2019,0.3682795961697896,0.9908949136734009,White House And Ivanka Trump Propose New Spending On Child ...,https://www.npr.org/2019/03/10/701870547/exclusive-white-house-and-ivanka-trump-propose-new-spending-on-child-care
Ivanka Trump,2020,0.3900868097941081,0.9898099899291992,Ivanka Trump said she accepted Barr saying that the 2020 election ...,https://www.npr.org/2022/06/09/1104081027/ivanka-trump-said-she-accepted-barrs-conclusion-that-the-2020-election-wasnt-sto
Ivanka Trump,2021,-0.041204363107681274,-0.9930936098098755,Here Are Some of the People Trump Pardoned,https://www.nytimes.com/article/who-did-trump-pardon.html
Ivanka Trump,2022,-0.3914094964663188,-0.9915649890899658,Ivanka Trump | AP News,https://apnews.com/hub/ivanka-trump
Ivanka Trump,2023,-0.2675177852312724,0.9972889423370361,Ivanka Trump - BBC News,https://www.bbc.com/news/topics/clm1wxp5p1rt
Ivanka Trump,2024,-0.9852045575777689,-0.9984480142593384,Ivanka Trump is done with politics and says she isn't coming back ...,https://www.cnn.com/2024/12/22/politics/ivanka-trump-out-of-politics/index.html
Ivanka Trump,2025,-0.33600741624832153,-0.9995070695877075,Trump is gutting an agency that his daughter once championed ...,https://www.cnn.com/2025/02/08/politics/ivanka-trump-usaid-work/index.html
Jackie Chan,2006,-0.9982323944568634,-0.9986530542373657,Report: Jackie Chan Disrupts Concert - CBS News,https://www.cbsnews.com/news/report-jackie-chan-disrupts-concert/
Jackie Chan,2007,-0.34392088651657104,-0.9981367588043213,Chan's stunt claims brought into question | Movies | The Guardian,https://www.theguardian.com/film/2007/apr/04/world.news
Jackie Chan,2008,0.9992427825927734,0.9992427825927734,Jackie Chan's Road to Martial Arts Mastery : NPR,https://www.npr.org/2008/04/11/89561947/jackie-chans-road-to-martial-arts-mastery
Jackie Chan,2009,0.17913891871770224,-0.9935996532440186,Jackie Chan's son Jaycee jailed for drug offence in China - BBC News,https://www.bbc.com/news/world-asia-china-30738610
Jackie Chan,2010,0.9788679778575897,0.9963436722755432,Jackie Chan Wants to Win a Best Actor Oscar,https://www.hollywoodreporter.com/movies/movie-news/jackie-chan-wants-win-a-best-actor-oscar-1048347/
Jackie Chan,2011,-0.9436679482460022,-0.9436679482460022,Jackie Chan Raises $3.3 Million in Three Hours for Japan Relief ...,https://www.hollywoodreporter.com/news/general-news/jackie-chan-raises-33-million-174410/
Jackie Chan,2012,-0.15754500031471252,-0.9985988736152649,Sarah Stevenson: 'I wasn't raised on a diet of Jackie Chan movies ...,https://www.theguardian.com/sport/london-2012-olympics-blog/2012/jan/09/sarah-stevenson-olympic-diary
Jackie Chan,2013,0.9930501182874044,0.9988603591918945,China Box Office: Jackie Chan's 'Police Story 2013' Wins Year-End ...,https://www.hollywoodreporter.com/movies/movie-news/china-box-office-jackie-chans-2-668030/
Jackie Chan,2014,-0.3263435363769531,0.9995400905609131,Jackie Chan: Chinese attitudes to illegal wildlife products are ...,https://www.theguardian.com/environment/2014/feb/13/jackie-chan-chinese-attitudes-illegal-wildlife-products-change
Jackie Chan,2015,0.10272631049156189,0.9944171905517578,Shanghai Film Fest: Jackie Chan Unveils 'Jackie Chan International ...,https://www.hollywoodreporter.com/news/general-news/shanghai-film-fest-jackie-chan-712737/
Jackie Chan,2016,0.9790337880452474,0.9891281723976135,"Governors Awards: Jackie Chan Steals Show With Short, Effusive ...",https://variety.com/2016/film/awards/governors-awards-jackie-chan-oscars-1201916878/
Jackie Chan,2017,0.9967230757077535,0.9994150400161743,"Governors Awards 2017: Jackie Chan, Anne Coates to Get ...",https://variety.com/2016/film/news/governors-awards-oscars-2017-1201848728/
Jackie Chan,2019,0.9951584935188293,0.9951584935188293,Jackie Chan Reignites Action Film Week in China,https://variety.com/2019/film/asia/jackie-chan-action-film-week-1203284688/
Jackie Chan,2020,-0.9404009580612183,-0.9404009580612183,"Jackie Chan Film ""Vanguard"" to Hit UK, Ireland, Russia CIS ...",https://variety.com/2020/film/news/jackie-chan-vanguard-trinity-cineasia-1234788630/
Jackie Chan,2021,0.9852961599826813,0.9971938133239746,Jackie Chan and Andy Lau Celebrate China's Communist Party ...,https://variety.com/2021/film/news/jackie-chan-andy-lau-china-communist-anniversary-1235010866/
Jackie Chan,2022,0.9995366334915161,0.9995366334915161,"After 56 years, 200 films and innumerable injuries, Jackie Chan wins ...",https://www.theguardian.com/film/2016/nov/14/jackie-chan-wins-honorary-oscar-at-governors-awards
Jackie Chan,2024,0.9121064941088358,0.9993793964385986,"2025 Critics Choice Awards Presenters: Jackie Chan, Kathryn Hahn",https://variety.com/2025/film/news/film-news-in-brief-feb-3-2025-1236295241/
Jackie Chan,2025,0.9975351293881735,0.9997606873512268,Jackie Chan Makes Rare Appearance at Critics Choice Awards 2025,https://people.com/critics-choice-awards-2025-jackie-chan-rare-appearance-8788391
Jennifer Lopez,2004,0.37629083792368573,0.998603880405426,Jennifer Lopez Clarifies Timeline of 2004 Breakup With Ben Affleck,https://www.billboard.com/music/music-news/jennifer-lopez-clarifies-timeline-2004-breakup-ben-affleck-1235607438/
Jennifer Lopez,2005,0.3332337538401286,0.9967909455299377,Jennifer Lopez Reacts to “Brutally Honest” Advice From Her 2 Kids,https://www.eonline.com/news/1411768/jennifer-lopez-reacts-to-brutally-honest-advice-from-her-2-kids
Jennifer Lopez,2006,0.9828548729419708,0.9961003065109253,Jennifer Lopez: Red Carpet Fashion,https://www.rollingstone.com/music/music-lists/jennifer-lopez-red-carpet-fashion-18114/cinema-against-aids-2010-236007/
Jennifer Lopez,2007,0.49680999914805096,0.9961003065109253,Jennifer Lopez: Red Carpet Fashion,https://www.rollingstone.com/music/music-lists/jennifer-lopez-red-carpet-fashion-18114/
Jennifer Lopez,2008,-0.14859910806020102,0.9867967367172241,MTV Movie & TV Awards 2018: EW review,https://ew.com/tv/2018/06/19/mtv-movie-tv-awards-ew-review/
Jennifer Lopez,2009,-0.007845014333724976,-0.9744083285331726,Jennifer Lopez and Shakira's Super Bowl Show: What to Expect | TIME,https://time.com/5772622/super-bowl-2020-halftime-show/
Jennifer Lopez,2010,0.9923490583896637,0.9959140419960022,Jennifer Lopez: Red Carpet Fashion,https://www.rollingstone.com/music/music-lists/jennifer-lopez-red-carpet-fashion-18114/cinema-against-aids-2010-236007/
Jennifer Lopez,2011,0.3313347299893697,0.9992795586585999,Jennifer Lopez throughout the years - Los Angeles Times,https://www.latimes.com/entertainment/sns-ent-jennifer-lopez-pg-photogallery.html
Jennifer Lopez,2012,-0.3167720635732015,0.9996802806854248,Jennifer Lopez and Marc Anthony reunite at Latin Grammys - BBC ...,https://www.bbc.com/news/entertainment-arts-38025700
Jennifer Lopez,2013,-0.3208912213643392,-0.9930318593978882,Jennifer Lopez: I was homeless | CNN,https://www.cnn.com/2013/07/09/showbiz/celebrity-news-gossip/jennifer-lopez-homeless/index.html
Jennifer Lopez,2014,0.4952574570973714,0.9990008473396301,Jennifer Lopez to Receive Icon Award at 2014 Billboard Music Awards,https://www.hollywoodreporter.com/news/general-news/jennifer-lopez-receive-icon-award-701230/
Jennifer Lopez,2015,0.9283190766970316,0.9915027618408203,​Jennifer Lopez to host the 2015 American Music Awards - CBS News,https://www.cbsnews.com/news/jennifer-lopez-to-host-the-2015-american-music-awards/
Jennifer Lopez,2016,0.9697180191675822,0.9994169473648071,"Latin Grammys 2016: Jennifer Lopez & Marc Anthony Kiss, Carlos ...",https://www.billboard.com/music/latin/latin-grammys-2016-recap-jennifer-lopez-marc-anthony-carlos-vives-shakira-7581269/
Jennifer Lopez,2017,0.9488461216290792,0.9983882904052734,Jennifer Lopez Dishes on Drake During 2017 Grammys,https://www.eonline.com/news/828767/jennifer-lopez-dishes-on-drake-during-2017-grammys-he-s-amazing-i-have-so-much-love-for-that-boy
Jennifer Lopez,2018,0.9139547944068909,0.9986535310745239,VMAs 2018: Jennifer Lopez to Receive Michael Jackson Video ...,https://www.rollingstone.com/music/music-news/vmas-2018-jennifer-lopez-to-receive-michael-jackson-video-vanguard-award-705063/
Jennifer Lopez,2019,0.32879672447840375,0.9991291165351868,Grammys 2019: Jennifer Lopez and Alex Rodriguez Wear Daring ...,https://people.com/style/grammys-2019-jennifer-lopez-alex-rodriguez-date-night/
Jennifer Lopez,2020,0.33837346235911053,0.999600350856781,People's Choice Awards 2020: Jennifer Lopez Named People's Icon,https://people.com/music/peoples-choice-awards-2020-jennifer-lopez-icon-of-the-year-speech/
Jennifer Lopez,2021,0.4236225485801697,0.9997970461845398,Ben Affleck Reflects on New Movies as Jennifer Lopez Romance ...,https://people.com/movies/ben-affleck-says-life-is-good-with-2-new-movies-as-romance-with-jennifer-lopez-keeps-going-strong/
Jennifer Lopez,2022,0.9611146450042725,0.9862796068191528,Jennifer Lopez files for divorce from Ben Affleck,https://www.nbcnews.com/pop-culture/celebrity/jennifer-lopez-files-divorce-ben-affleck-rcna152869
Jennifer Lopez,2023,0.34973281621932983,0.9862796068191528,Jennifer Lopez files for divorce from Ben Affleck,https://www.nbcnews.com/pop-culture/celebrity/jennifer-lopez-files-divorce-ben-affleck-rcna152869
Jennifer Lopez,2024,-0.31351931889851886,-0.991841197013855,"Ben Affleck, Jennifer Lopez divorce: Actor speaks out in GQ",https://www.usatoday.com/story/entertainment/celebrities/2025/03/25/ben-affleck-jennifer-lopez-divorce-comments/82650635007/
Jennifer Lopez,2025,0.33512967824935913,0.9997850060462952,Grammys 2025: Jennifer Lopez Makes Surprise Cameo for Shakira,https://www.eonline.com/news/1412898/grammys-2025-jennifer-lopez-makes-surprise-cameo-for-shakira
Jim Carrey,2004,0.9990578293800354,0.9990578293800354,Jim Carrey,https://www.cbsnews.com/pictures/jim-carrey/
Jim Carrey,2005,0.9924004077911377,0.9924004077911377,Why Jim Carrey won a 2005 EW.com Award,https://ew.com/article/2005/04/07/why-jim-carrey-won-2005-ewcom-award/
Jim Carrey,2008,-0.982049286365509,-0.982049286365509,Jenny McCarthy: My son's recovery from autism - CNN.com,https://www.cnn.com/2008/US/04/02/mccarthy.autsimtreatment/
Jim Carrey,2009,0.337588906288147,0.9996602535247803,I love you Phillip Morris: a conman's story | Romance films | The ...,https://www.theguardian.com/film/2009/sep/06/steven-russell-elizabeth-day-jim-carrey
Jim Carrey,2010,-0.9871858954429626,-0.9871858954429626,How 'Kidding' Creator Got Jim Carrey to Make a Return to Hollywood,https://www.hollywoodreporter.com/news/general-news/how-kidding-creator-got-jim-carrey-make-a-return-hollywood-1134622/
Jim Carrey,2011,0.9995120763778687,0.9995120763778687,My favourite film: The Truman Show | Jim Carrey | The Guardian,https://www.theguardian.com/film/filmblog/2011/dec/16/my-favourite-film-truman-show
